date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:17:53	123463/123463	---M--	200	added ('OK')	image/jpeg	date:Fri,%2009%20Jun%202017%2008:51:30%20GMT	http://demo3.skyvietnam.vn/M001/upload/images/product/demo08-11.jpg	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/upload/images/product/demo08-11.jpg	(from http://demo3.skyvietnam.vn/M001/)
09:17:53	88978/88978	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2002:16:43%20GMT	http://demo3.skyvietnam.vn/M001/den-suoi-nha-tam-hang-chau-au-gia-re-hon-hang-chau-a-nguyen-nhan-do-dau	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/den-suoi-nha-tam-hang-chau-au-gia-re-hon-hang-chau-a-nguyen-nhan-do-dau.html	(from http://demo3.skyvietnam.vn/M001/)
09:17:55	72682/72682	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2002:16:45%20GMT	http://demo3.skyvietnam.vn/M001/thong-diep-qua-tung-buc-tranh-theu	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/thong-diep-qua-tung-buc-tranh-theu.html	(from http://demo3.skyvietnam.vn/M001/)
09:17:56	72514/72514	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2002:16:45%20GMT	http://demo3.skyvietnam.vn/M001/cach-lam-tranh-gan-da-voi-3-buoc-don-gian	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/cach-lam-tranh-gan-da-voi-3-buoc-don-gian.html	(from http://demo3.skyvietnam.vn/M001/)
09:17:57	103506/103506	---M--	200	added ('OK')	image/jpeg	date:Fri,%2009%20Jun%202017%2008:57:08%20GMT	http://demo3.skyvietnam.vn/M001/upload/images/product/demo08-04.jpg	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/upload/images/product/demo08-04.jpg	(from http://demo3.skyvietnam.vn/M001/)
09:17:57	91921/91921	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2002:16:48%20GMT	http://demo3.skyvietnam.vn/M001/n	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/n.html	(from http://demo3.skyvietnam.vn/M001/)
09:18:02	32880/32880	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jun%202017%2003:58:16%20GMT	http://demo3.skyvietnam.vn/M001/upload/images/quang-cao/qc6.jpg	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/upload/images/quang-cao/qc6.jpg	(from http://demo3.skyvietnam.vn/M001/)
09:18:04	67397/67397	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2002:16:54%20GMT	http://demo3.skyvietnam.vn/M001/gioi-thieu	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/gioi-thieu.html	(from http://demo3.skyvietnam.vn/M001/)
09:18:04	56485/56485	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jun%202017%2002:35:46%20GMT	http://demo3.skyvietnam.vn/M001/upload/images/quang-cao/qcleft.jpg	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/upload/images/quang-cao/qcleft.jpg	(from http://demo3.skyvietnam.vn/M001/)
09:18:05	67429/67429	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2002:16:56%20GMT	http://demo3.skyvietnam.vn/M001/chinh-sach-ban-hang	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/chinh-sach-ban-hang.html	(from http://demo3.skyvietnam.vn/M001/)
09:18:06	67461/67461	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2002:16:57%20GMT	http://demo3.skyvietnam.vn/M001/chinh-sach-doi-tra-hang	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/chinh-sach-doi-tra-hang.html	(from http://demo3.skyvietnam.vn/M001/)
09:18:06	67413/67413	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2002:16:57%20GMT	http://demo3.skyvietnam.vn/M001/phien-ban-mobile	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/phien-ban-mobile.html	(from http://demo3.skyvietnam.vn/M001/)
09:18:07	67405/67405	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2002:16:58%20GMT	http://demo3.skyvietnam.vn/M001/lien-he	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/lien-he.html	(from http://demo3.skyvietnam.vn/M001/)
09:18:08	67405/67405	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2002:16:59%20GMT	http://demo3.skyvietnam.vn/M001/mua-hang-tu-xa	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/mua-hang-tu-xa.html	(from http://demo3.skyvietnam.vn/M001/)
09:18:08	67433/67433	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2002:16:59%20GMT	http://demo3.skyvietnam.vn/M001/chinh-sach-bao-hanh	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/chinh-sach-bao-hanh.html	(from http://demo3.skyvietnam.vn/M001/)
09:18:09	67417/67417	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2002:17:00%20GMT	http://demo3.skyvietnam.vn/M001/mua-hang-tra-gop	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/mua-hang-tra-gop.html	(from http://demo3.skyvietnam.vn/M001/)
09:18:09	67401/67401	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2002:17:00%20GMT	http://demo3.skyvietnam.vn/M001/them-san-pham	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/them-san-pham.html	(from http://demo3.skyvietnam.vn/M001/)
09:18:09	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2010%20Oct%202019%2002:17:01%20GMT	http://demo3.skyvietnam.vn/M001/thanh-toan	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/thanh-toan	(from http://demo3.skyvietnam.vn/M001/)
09:18:10	80329/80329	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jun%202017%2003:58:16%20GMT	http://demo3.skyvietnam.vn/M001/upload/images/quang-cao/qc7.jpg	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/upload/images/quang-cao/qc7.jpg	(from http://demo3.skyvietnam.vn/M001/)
09:18:10	8182/8182	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2012%20Jan%202017%2003:20:10%20GMT	http://demo3.skyvietnam.vn/M001/skin/frontend/js/wow.min.js	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/skin/frontend/js/wow.min.js	(from http://demo3.skyvietnam.vn/M001/)
09:18:10	1130/1130	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2010%20Oct%202019%2002:17:02%20GMT	http://demo3.skyvietnam.vn/M001/skin/frontend/css/grabbing.png	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/skin/frontend/css/grabbing.png	(from http://demo3.skyvietnam.vn/M001/skin/frontend/css/owl.carousel.css)
09:18:10	1130/1130	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2010%20Oct%202019%2002:17:02%20GMT	http://demo3.skyvietnam.vn/M001/skin/frontend/css/AjaxLoader.gif	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/skin/frontend/css/AjaxLoader.gif	(from http://demo3.skyvietnam.vn/M001/skin/frontend/css/owl.theme.css)
09:18:23	77160/77160	---M--	200	added ('OK')	font/woff2	date:Thu,%2022%20Dec%202016%2008:50:34%20GMT	http://demo3.skyvietnam.vn/M001/skin/frontend/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/skin/frontend/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from http://demo3.skyvietnam.vn/M001/skin/frontend/font-awesome/css/font-awesome.min.css)
09:18:25	444379/444379	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2022%20Dec%202016%2008:50:34%20GMT	http://demo3.skyvietnam.vn/M001/skin/frontend/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/skin/frontend/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from http://demo3.skyvietnam.vn/M001/skin/frontend/font-awesome/css/font-awesome.min.css)
09:18:30	98024/98024	---M--	200	added ('OK')	font/woff	date:Thu,%2022%20Dec%202016%2008:50:34%20GMT	http://demo3.skyvietnam.vn/M001/skin/frontend/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/skin/frontend/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from http://demo3.skyvietnam.vn/M001/skin/frontend/font-awesome/css/font-awesome.min.css)
09:18:31	4505/4505	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Apr%202017%2003:59:22%20GMT	http://demo3.skyvietnam.vn/M001/skin/frontend/images/bg-logo.png	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/skin/frontend/images/bg-logo.png	(from http://demo3.skyvietnam.vn/M001/skin/frontend/css/style.css)
09:18:31	248218/248218	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jun%202017%2002:34:56%20GMT	http://demo3.skyvietnam.vn/M001/upload/images/tin-tuc/img.jpg	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/upload/images/tin-tuc/img.jpg	(from http://demo3.skyvietnam.vn/M001/)
09:18:33	3651/3651	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Apr%202017%2004:13:22%20GMT	http://demo3.skyvietnam.vn/M001/skin/frontend/images/icon-menu.png	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/skin/frontend/images/icon-menu.png	(from http://demo3.skyvietnam.vn/M001/skin/frontend/css/style.css)
09:18:35	4246/4246	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Mar%202017%2008:32:04%20GMT	http://demo3.skyvietnam.vn/M001/skin/frontend/images/arrow-down.png	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/skin/frontend/images/arrow-down.png	(from http://demo3.skyvietnam.vn/M001/skin/frontend/css/style.css)
09:18:36	2161/2161	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Mar%202017%2010:16:36%20GMT	http://demo3.skyvietnam.vn/M001/skin/frontend/images/icon_quote.png	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/skin/frontend/images/icon_quote.png	(from http://demo3.skyvietnam.vn/M001/skin/frontend/css/style.css)
09:18:36	1130/1130	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2010%20Oct%202019%2002:17:28%20GMT	http://demo3.skyvietnam.vn/M001/skin/frontend/images/line-feel.png	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/skin/frontend/images/line-feel.png	(from http://demo3.skyvietnam.vn/M001/skin/frontend/css/style.css)
09:18:37	2947/2947	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Mar%202017%2010:08:40%20GMT	http://demo3.skyvietnam.vn/M001/skin/frontend/images/nav-67-67.png	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/skin/frontend/images/nav-67-67.png	(from http://demo3.skyvietnam.vn/M001/skin/frontend/css/style.css)
09:18:37	562/562	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2018%20May%202014%2011:12:20%20GMT	http://demo3.skyvietnam.vn/M001/skin/frontend/img/cd-top-arrow.svg	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/skin/frontend/img/cd-top-arrow.svg	(from http://demo3.skyvietnam.vn/M001/skin/frontend/css/style.css)
09:18:37	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2022%20Dec%202016%2008:50:34%20GMT	http://demo3.skyvietnam.vn/M001/skin/frontend/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/skin/frontend/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from http://demo3.skyvietnam.vn/M001/skin/frontend/font-awesome/css/font-awesome.min.css)
09:18:38	2908/2908	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Apr%202017%2003:35:28%20GMT	http://demo3.skyvietnam.vn/M001/skin/frontend/images/icon-down.png	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/skin/frontend/images/icon-down.png	(from http://demo3.skyvietnam.vn/M001/skin/frontend/css/style.css)
09:18:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Oct%202019%2019:26:22%20GMT	http://i62.tinypic.com/2e3ybe1.jpg	E:/web-githubs/web-ban-dong-gia-dung/i62.tinypic.com/2e3ybe1.76.delayed	(from http://demo3.skyvietnam.vn/M001/skin/frontend/css/style.css)
09:18:39	1130/1130	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2010%20Oct%202019%2002:17:30%20GMT	http://demo3.skyvietnam.vn/M001/skin/frontend/css/buttons.png	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/skin/frontend/css/buttons.png	(from http://demo3.skyvietnam.vn/M001/skin/frontend/css/add.css)
09:18:39	1130/1130	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2010%20Oct%202019%2002:17:31%20GMT	http://demo3.skyvietnam.vn/M001/skin/frontend/fonts/UVFAphroditePro.ttf	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/skin/frontend/fonts/UVFAphroditePro.ttf	(from http://demo3.skyvietnam.vn/M001/skin/frontend/css/add.css)
09:18:39	1062/1062	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Jun%202017%2008:54:08%20GMT	http://demo3.skyvietnam.vn/M001/skin/frontend/img/borderl.png	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/skin/frontend/img/borderl.png	(from http://demo3.skyvietnam.vn/M001/skin/frontend/css/add.css)
09:18:39	1130/1130	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2010%20Oct%202019%2002:17:31%20GMT	http://demo3.skyvietnam.vn/M001/skin/frontend/images/bongli.png	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/skin/frontend/images/bongli.png	(from http://demo3.skyvietnam.vn/M001/skin/frontend/css/add.css)
09:18:40	1148/1148	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2010%20Oct%202019%2002:17:31%20GMT	http://demo3.skyvietnam.vn/Images/icon-email.png	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/Images/icon-email.png	(from http://demo3.skyvietnam.vn/M001/skin/frontend/css/add.css)
09:18:40	1130/1130	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2010%20Oct%202019%2002:17:32%20GMT	http://demo3.skyvietnam.vn/M001/skin/frontend/images/bkg_menu.png	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/skin/frontend/images/bkg_menu.png	(from http://demo3.skyvietnam.vn/M001/skin/frontend/css/add.css)
09:18:40	1130/1130	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2010%20Oct%202019%2002:17:32%20GMT	http://demo3.skyvietnam.vn/M001/skin/frontend/images/bg_line.jpg	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/skin/frontend/images/bg_line.jpg	(from http://demo3.skyvietnam.vn/M001/skin/frontend/css/add.css)
09:18:40	1130/1130	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2010%20Oct%202019%2002:17:32%20GMT	http://demo3.skyvietnam.vn/M001/skin/frontend/images/iconsa.png	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/skin/frontend/images/iconsa.png	(from http://demo3.skyvietnam.vn/M001/skin/frontend/css/add.css)
09:18:41	15616/15616	---M--	200	added ('OK')	image/jpeg	etag:%2232af06ac4b80d728f7e4c8780eb6b6d7%22	http://tinypic.com/images/goodbye.jpg	E:/web-githubs/web-ban-dong-gia-dung/tinypic.com/images/goodbye.jpg	(from http://demo3.skyvietnam.vn/M001/skin/frontend/css/style.css)
09:18:41	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2010%20Oct%202019%2002:17:33%20GMT	http://demo3.skyvietnam.vn/M001/thanh-toan	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/thanh-toan	(from http://demo3.skyvietnam.vn/M001/gio-hang)
09:18:41	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2010%20Oct%202019%2002:17:33%20GMT	http://demo3.skyvietnam.vn/M001/checkout	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/checkout	(from http://demo3.skyvietnam.vn/M001/gio-hang)
09:18:41	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2010%20Oct%202019%2002:17:33%20GMT	http://demo3.skyvietnam.vn/M001/thanh-toan	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/thanh-toan	(from http://demo3.skyvietnam.vn/M001/gio-hang)
09:18:42	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2010%20Oct%202019%2002:17:33%20GMT	http://demo3.skyvietnam.vn/M001/thanh-toan	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/thanh-toan	(from http://demo3.skyvietnam.vn/M001/san-pham-noi-bat)
09:18:42	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2010%20Oct%202019%2002:17:34%20GMT	http://demo3.skyvietnam.vn/M001/thanh-toan	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/thanh-toan	(from http://demo3.skyvietnam.vn/M001/san-pham-noi-bat)
09:18:42	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2010%20Oct%202019%2002:17:34%20GMT	http://demo3.skyvietnam.vn/M001/thanh-toan	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/thanh-toan	(from http://demo3.skyvietnam.vn/M001/san-pham-khuyen-mai)
09:18:42	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2010%20Oct%202019%2002:17:34%20GMT	http://demo3.skyvietnam.vn/M001/thanh-toan	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/thanh-toan	(from http://demo3.skyvietnam.vn/M001/san-pham-khuyen-mai)
09:18:43	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2010%20Oct%202019%2002:17:35%20GMT	http://demo3.skyvietnam.vn/M001/thanh-toan	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/thanh-toan	(from http://demo3.skyvietnam.vn/M001/ban-tra-gop)
09:18:43	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2010%20Oct%202019%2002:17:35%20GMT	http://demo3.skyvietnam.vn/M001/thanh-toan	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/thanh-toan	(from http://demo3.skyvietnam.vn/M001/ban-tra-gop)
09:18:43	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2010%20Oct%202019%2002:17:35%20GMT	http://demo3.skyvietnam.vn/M001/thanh-toan	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/thanh-toan	(from http://demo3.skyvietnam.vn/M001/tuyen-dung)
09:18:44	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2010%20Oct%202019%2002:17:35%20GMT	http://demo3.skyvietnam.vn/M001/thanh-toan	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/thanh-toan	(from http://demo3.skyvietnam.vn/M001/tuyen-dung)
09:18:44	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2010%20Oct%202019%2002:17:36%20GMT	http://demo3.skyvietnam.vn/M001/thanh-toan	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/thanh-toan	(from http://demo3.skyvietnam.vn/M001/dich-vu)
09:18:44	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2010%20Oct%202019%2002:17:36%20GMT	http://demo3.skyvietnam.vn/M001/thanh-toan	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/thanh-toan	(from http://demo3.skyvietnam.vn/M001/dich-vu)
09:18:44	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2010%20Oct%202019%2002:17:36%20GMT	http://demo3.skyvietnam.vn/M001/thanh-toan	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/thanh-toan	(from http://demo3.skyvietnam.vn/M001/khach-hang)
09:18:45	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2010%20Oct%202019%2002:17:37%20GMT	http://demo3.skyvietnam.vn/M001/thanh-toan	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/thanh-toan	(from http://demo3.skyvietnam.vn/M001/khach-hang)
09:18:45	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2010%20Oct%202019%2002:17:37%20GMT	http://demo3.skyvietnam.vn/M001/thanh-toan	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/thanh-toan	(from http://demo3.skyvietnam.vn/M001/khach-hang-to-chuc)
09:18:45	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2010%20Oct%202019%2002:17:37%20GMT	http://demo3.skyvietnam.vn/M001/thanh-toan	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/thanh-toan	(from http://demo3.skyvietnam.vn/M001/khach-hang-to-chuc)
09:18:46	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2010%20Oct%202019%2002:17:37%20GMT	http://demo3.skyvietnam.vn/M001/thanh-toan	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/thanh-toan	(from http://demo3.skyvietnam.vn/M001/doi-tac-van-chuyen)
09:18:46	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2010%20Oct%202019%2002:17:38%20GMT	http://demo3.skyvietnam.vn/M001/thanh-toan	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/thanh-toan	(from http://demo3.skyvietnam.vn/M001/doi-tac-van-chuyen)
09:18:46	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2010%20Oct%202019%2002:17:38%20GMT	http://demo3.skyvietnam.vn/M001/thanh-toan	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/thanh-toan	(from http://demo3.skyvietnam.vn/M001/tin-tuc)
09:18:48	68754/68754	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2002:17:38%20GMT	http://demo3.skyvietnam.vn/M001/ga-trai-giuong-va-cach-chon-mua-chuan	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/ga-trai-giuong-va-cach-chon-mua-chuan.html	(from http://demo3.skyvietnam.vn/M001/tin-tuc)
09:18:51	72684/72684	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2002:17:40%20GMT	http://demo3.skyvietnam.vn/M001/tranh-theu-tay-sang-chanh-phong-khach	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/tranh-theu-tay-sang-chanh-phong-khach.html	(from http://demo3.skyvietnam.vn/M001/tin-tuc)
09:18:52	217360/217360	---M--	200	added ('OK')	font/ttf	date:Wed,%2007%20Jun%202017%2021:09:18%20GMT	http://demo3.skyvietnam.vn/M001/skin/frontend/fonts/OpenSans-Regular.ttf	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/skin/frontend/fonts/OpenSans-Regular.ttf	(from http://demo3.skyvietnam.vn/M001/skin/frontend/css/style.css)
09:18:53	72509/72509	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2002:17:43%20GMT	http://demo3.skyvietnam.vn/M001/hang-tranh-theu-chu-thap-tot-nhat-hien-nay	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/hang-tranh-theu-chu-thap-tot-nhat-hien-nay.html	(from http://demo3.skyvietnam.vn/M001/tin-tuc)
09:18:53	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2010%20Oct%202019%2002:17:45%20GMT	http://demo3.skyvietnam.vn/M001/thanh-toan	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/thanh-toan	(from http://demo3.skyvietnam.vn/M001/tin-tuc)
09:18:53	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2010%20Oct%202019%2002:17:45%20GMT	http://demo3.skyvietnam.vn/M001/thanh-toan	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/thanh-toan	(from http://demo3.skyvietnam.vn/M001/do-gia-dung)
09:18:53	72556/72556	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2002:17:44%20GMT	http://demo3.skyvietnam.vn/M001/tranh-gan-da-chay-hang-dip-cuoi-nam	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/tranh-gan-da-chay-hang-dip-cuoi-nam.html	(from http://demo3.skyvietnam.vn/M001/tin-tuc)
09:18:54	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2010%20Oct%202019%2002:17:46%20GMT	http://demo3.skyvietnam.vn/M001/thanh-toan	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/thanh-toan	(from http://demo3.skyvietnam.vn/M001/do-gia-dung)
09:18:54	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2010%20Oct%202019%2002:17:46%20GMT	http://demo3.skyvietnam.vn/M001/thanh-toan	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/thanh-toan	(from http://demo3.skyvietnam.vn/M001/dien-gia-dung)
09:18:54	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2010%20Oct%202019%2002:17:46%20GMT	http://demo3.skyvietnam.vn/M001/thanh-toan	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/thanh-toan	(from http://demo3.skyvietnam.vn/M001/dien-gia-dung)
09:18:54	71815/71815	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2002:17:45%20GMT	http://demo3.skyvietnam.vn/M001/do-gia-dung?&per_page=12	E:/web-githubs/web-ban-dong-gia-dung/demo3.skyvietnam.vn/M001/do-gia-dung33c3.html	(from http://demo3.skyvietnam.vn/M001/do-gia-dung)
